m,pi0,effect_size,alpha,fdr,tpr,r
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.06818181818181818,0.41,44
500,0.8,2.5,0.05,0.0,0.39,39
500,0.8,2.5,0.05,0.0,0.5,50
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.05405405405405406,0.35,37
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.022222222222222223,0.44,45
500,0.8,2.5,0.05,0.09523809523809523,0.38,42
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.11363636363636363,0.39,44
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.0,0.39,39
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.04,0.24,25
500,0.8,2.5,0.05,0.05405405405405406,0.35,37
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.041666666666666664,0.23,24
500,0.8,2.5,0.05,0.0,0.45,45
500,0.8,2.5,0.05,0.0,0.37,37
500,0.8,2.5,0.05,0.0,0.28,28
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.18,18
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.08163265306122448,0.45,49
500,0.8,2.5,0.05,0.08108108108108109,0.34,37
500,0.8,2.5,0.05,0.0851063829787234,0.43,47
500,0.8,2.5,0.05,0.08108108108108109,0.34,37
500,0.8,2.5,0.05,0.06451612903225806,0.29,31
500,0.8,2.5,0.05,0.08333333333333333,0.33,36
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.0196078431372549,0.5,51
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.0625,0.3,32
500,0.8,2.5,0.05,0.08695652173913043,0.42,46
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.0,0.25,25
500,0.8,2.5,0.05,0.0,0.41,41
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.0,0.48,48
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.020833333333333332,0.47,48
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.0,0.2,20
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.08108108108108109,0.34,37
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.0625,0.15,16
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.041666666666666664,0.46,48
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.11764705882352941,0.3,34
500,0.8,2.5,0.05,0.05555555555555555,0.34,36
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.0425531914893617,0.45,47
500,0.8,2.5,0.05,0.06521739130434782,0.43,46
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.0,0.28,28
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.08,0.23,25
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.0,0.4,40
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.0,0.17,17
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.0,0.21,21
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.11764705882352941,0.3,34
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.0425531914893617,0.45,47
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.08695652173913043,0.42,46
500,0.8,2.5,0.05,0.1,0.45,50
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.08,0.23,25
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.0,0.21,21
500,0.8,2.5,0.05,0.1,0.27,30
500,0.8,2.5,0.05,0.0,0.21,21
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.0,0.48,48
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.08888888888888889,0.41,45
500,0.8,2.5,0.05,0.13793103448275862,0.25,29
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.08333333333333333,0.33,36
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.058823529411764705,0.48,51
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.0,0.51,51
500,0.8,2.5,0.05,0.022727272727272728,0.43,44
500,0.8,2.5,0.05,0.09803921568627451,0.46,51
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.0,0.2,20
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.023809523809523808,0.41,42
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.06451612903225806,0.29,31
500,0.8,2.5,0.05,0.08695652173913043,0.42,46
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.0,0.37,37
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.08333333333333333,0.33,36
500,0.8,2.5,0.05,0.0,0.25,25
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.05405405405405406,0.35,37
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.047619047619047616,0.2,21
500,0.8,2.5,0.05,0.07692307692307693,0.24,26
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.08333333333333333,0.33,36
500,0.8,2.5,0.05,0.045454545454545456,0.21,22
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.1111111111111111,0.4,45
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.0,0.43,43
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.08333333333333333,0.33,36
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.09302325581395349,0.39,43
500,0.8,2.5,0.05,0.0,0.28,28
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.10526315789473684,0.34,38
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.10810810810810811,0.33,37
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.07894736842105263,0.35,38
500,0.8,2.5,0.05,0.045454545454545456,0.42,44
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.0,0.44,44
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.10344827586206896,0.26,29
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.14285714285714285,0.3,35
500,0.8,2.5,0.05,0.044444444444444446,0.43,45
500,0.8,2.5,0.05,0.020833333333333332,0.47,48
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.1111111111111111,0.4,45
500,0.8,2.5,0.05,0.0,0.25,25
500,0.8,2.5,0.05,0.04,0.48,50
500,0.8,2.5,0.05,0.05555555555555555,0.34,36
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.1,0.36,40
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.041666666666666664,0.23,24
500,0.8,2.5,0.05,0.09302325581395349,0.39,43
500,0.8,2.5,0.05,0.08888888888888889,0.41,45
500,0.8,2.5,0.05,0.0,0.17,17
500,0.8,2.5,0.05,0.0,0.42,42
500,0.8,2.5,0.05,0.08571428571428572,0.32,35
500,0.8,2.5,0.05,0.09090909090909091,0.3,33
500,0.8,2.5,0.05,0.0625,0.3,32
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.045454545454545456,0.42,44
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.11538461538461539,0.23,26
500,0.8,2.5,0.05,0.022727272727272728,0.43,44
500,0.8,2.5,0.05,0.1,0.36,40
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.09375,0.29,32
500,0.8,2.5,0.05,0.06451612903225806,0.29,31
500,0.8,2.5,0.05,0.06451612903225806,0.29,31
500,0.8,2.5,0.05,0.02,0.49,50
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.023809523809523808,0.41,42
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.0,0.15,15
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.07547169811320754,0.49,53
500,0.8,2.5,0.05,0.021739130434782608,0.45,46
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.0,0.39,39
500,0.8,2.5,0.05,0.044444444444444446,0.43,45
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.0,0.21,21
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.45,45
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.018518518518518517,0.53,54
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.08108108108108109,0.34,37
500,0.8,2.5,0.05,0.0,0.39,39
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.0,0.2,20
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.0196078431372549,0.5,51
500,0.8,2.5,0.05,0.0975609756097561,0.37,41
500,0.8,2.5,0.05,0.07407407407407407,0.25,27
500,0.8,2.5,0.05,0.06666666666666667,0.42,45
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.075,0.37,40
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.0,0.2,20
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.08571428571428572,0.32,35
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.06666666666666667,0.42,45
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.0,0.25,25
500,0.8,2.5,0.05,0.04,0.24,25
500,0.8,2.5,0.05,0.08108108108108109,0.34,37
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.038461538461538464,0.5,52
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.08571428571428572,0.32,35
500,0.8,2.5,0.05,0.023809523809523808,0.41,42
500,0.8,2.5,0.05,0.08695652173913043,0.21,23
500,0.8,2.5,0.05,0.0,0.19,19
500,0.8,2.5,0.05,0.06382978723404255,0.44,47
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.08333333333333333,0.33,36
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.09523809523809523,0.38,42
500,0.8,2.5,0.05,0.125,0.28,32
500,0.8,2.5,0.05,0.12121212121212122,0.29,33
500,0.8,2.5,0.05,0.043478260869565216,0.44,46
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.06896551724137931,0.27,29
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.0,0.41,41
500,0.8,2.5,0.05,0.041666666666666664,0.23,24
500,0.8,2.5,0.05,0.07894736842105263,0.35,38
500,0.8,2.5,0.05,0.0,0.52,52
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.06818181818181818,0.41,44
500,0.8,2.5,0.05,0.09090909090909091,0.4,44
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.0,0.44,44
500,0.8,2.5,0.05,0.06666666666666667,0.42,45
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.0,0.41,41
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.06382978723404255,0.44,47
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.045454545454545456,0.21,22
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.0,0.44,44
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.044444444444444446,0.43,45
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.018867924528301886,0.52,53
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.07894736842105263,0.35,38
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.0,0.37,37
500,0.8,2.5,0.05,0.10714285714285714,0.25,28
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.075,0.37,40
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.08823529411764706,0.31,34
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.07142857142857142,0.26,28
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.0,0.31,31
1000,0.8,2.5,0.05,0.0,0.33,66
1000,0.8,2.5,0.05,0.0,0.33,66
1000,0.8,2.5,0.05,0.054945054945054944,0.43,91
1000,0.8,2.5,0.05,0.046511627906976744,0.41,86
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.06,0.235,50
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.0,0.285,57
1000,0.8,2.5,0.05,0.06557377049180328,0.285,61
1000,0.8,2.5,0.05,0.07792207792207792,0.355,77
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.05263157894736842,0.27,57
1000,0.8,2.5,0.05,0.03614457831325301,0.4,83
1000,0.8,2.5,0.05,0.06896551724137931,0.27,58
1000,0.8,2.5,0.05,0.07228915662650602,0.385,83
1000,0.8,2.5,0.05,0.014285714285714285,0.345,70
1000,0.8,2.5,0.05,0.125,0.28,64
1000,0.8,2.5,0.05,0.06060606060606061,0.31,66
1000,0.8,2.5,0.05,0.022727272727272728,0.43,88
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.06741573033707865,0.415,89
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.023255813953488372,0.42,86
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.044444444444444446,0.43,90
1000,0.8,2.5,0.05,0.0660377358490566,0.495,106
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.020833333333333332,0.235,48
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.0,0.31,62
1000,0.8,2.5,0.05,0.052083333333333336,0.455,96
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.06349206349206349,0.295,63
1000,0.8,2.5,0.05,0.09836065573770492,0.275,61
1000,0.8,2.5,0.05,0.11864406779661017,0.26,59
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.07272727272727272,0.255,55
1000,0.8,2.5,0.05,0.023255813953488372,0.42,86
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.046875,0.305,64
1000,0.8,2.5,0.05,0.05555555555555555,0.425,90
1000,0.8,2.5,0.05,0.014285714285714285,0.345,70
1000,0.8,2.5,0.05,0.06349206349206349,0.295,63
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.01818181818181818,0.27,55
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.06097560975609756,0.385,82
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.0,0.265,53
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.03614457831325301,0.4,83
1000,0.8,2.5,0.05,0.033707865168539325,0.43,89
1000,0.8,2.5,0.05,0.019230769230769232,0.255,52
1000,0.8,2.5,0.05,0.019230769230769232,0.255,52
1000,0.8,2.5,0.05,0.0,0.295,59
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.05747126436781609,0.41,87
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.04918032786885246,0.29,61
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.06493506493506493,0.36,77
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.0136986301369863,0.36,73
1000,0.8,2.5,0.05,0.07042253521126761,0.33,71
1000,0.8,2.5,0.05,0.054945054945054944,0.43,91
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.06451612903225806,0.29,62
1000,0.8,2.5,0.05,0.041237113402061855,0.465,97
1000,0.8,2.5,0.05,0.037037037037037035,0.39,81
1000,0.8,2.5,0.05,0.04477611940298507,0.32,67
1000,0.8,2.5,0.05,0.05084745762711865,0.28,59
1000,0.8,2.5,0.05,0.0449438202247191,0.425,89
1000,0.8,2.5,0.05,0.012195121951219513,0.405,82
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.06060606060606061,0.31,66
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.06666666666666667,0.28,60
1000,0.8,2.5,0.05,0.021739130434782608,0.225,46
1000,0.8,2.5,0.05,0.020833333333333332,0.235,48
1000,0.8,2.5,0.05,0.06451612903225806,0.29,62
1000,0.8,2.5,0.05,0.06896551724137931,0.27,58
1000,0.8,2.5,0.05,0.045454545454545456,0.42,88
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.047058823529411764,0.405,85
1000,0.8,2.5,0.05,0.056818181818181816,0.415,88
1000,0.8,2.5,0.05,0.02,0.245,50
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.0,0.255,51
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.04395604395604396,0.435,91
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.07272727272727272,0.255,55
1000,0.8,2.5,0.05,0.078125,0.295,64
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.06382978723404255,0.44,94
1000,0.8,2.5,0.05,0.07792207792207792,0.355,77
1000,0.8,2.5,0.05,0.04477611940298507,0.32,67
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.0958904109589041,0.33,73
1000,0.8,2.5,0.05,0.03389830508474576,0.285,59
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.07936507936507936,0.29,63
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
